Quote Text,Response Text,Label
"i thought it was common knowledge that merv was gay. it may have been an opinion piece (as are all blogs), but he indicated he researched these facts for a book he had written. signorile is no slouch. he is a respected writer. certainly strongly opinionated, but he backs his opinions up. this is not a fox 'news' piece. how does telling the truth prevent the guy from resting in peace?","well, signorile certainly didn't back up his opinions in this instance. how do you know it's the truth? if it were definitive, i'd be more inclined to agree. it's not 'common knowledge' that merv griffin was gay, at least not outside of hollywood. i'd never heard it myself. i don't see how you could know for certain anyone was gay that was in the closet unless they admitted to it or were seen doing something that made it clear they were (like having sex with someone of the same gender).  and the idea he should be hold some responsibility for not talking to reagan about aids in the 80s is absolutely opinion.",notsarc
a loophole has been identified and a bill has been introduced to close it?,"'two other sacramento-area police officers also were implicated in illegal weapons sales but not charged because they didn't turn large profits,' ah it's ok to sell illegal weapons as long as you don't make a big profit?  'california law bars citizens from buying handguns that have not been deemed safe by the state department of justice, but the law exempts peace officers.' the cops there are above the law? had to put a new hard drive and install,good to be back.",notsarc
"Please, where has daewoo praised allah?  The problem is alot of us are not athiests. I dispise all organized religions. That's not the point though. Getting a religious fanatic to argue without religion is virtually impossible. Neither Daewoo or anyone vor calls a liberal has done so.  that's questionable. Bin Laden has gained quite a bit from Bush's policies. thousands of recruits, a terror playground, a huge amount of soft targets. If I was Bin Laden, I'd vote for Bush. After all, the search has all but stopped for him and the US is being bled dry in a number of areas under Bush's leadership.","What exactly has bin Laden gained? The last I heard, some 75-80% of his top leadership is dead or in the slammer. With ""friends"" like Bush, who needs enemies? How would you like to be on the run or living in a hole for the rest of your natural days? That's the life that bin Laden lives today. He has to communicate to the outside world via courier and donkey. And tell me again, how bin Laden gains by killing Muslims? I don't quite get that part.",notsarc
"Many died at the hands of slavery. But it's beside the point. Pointing out bad things that have happened in Christianity in no way refutes that good things have happened as well. You're arguing from a position of complete nonacceptance of good from religion. I'm arguing both: that religion has been good AND bad. You're ONLY arguing the bad and can't bring yourself to accept (or admit) that it has and can also be good. And when that good is pointed out with real examples, you change the subject to something that ignores the point, such as ""ignorance is never good"" or something like that. Well, it's NOT ignorant for Mel White to believe in equality. So religion isn't always ignorant, either.",What good has come from religion? None that I can see.,notsarc
You should also note that the one scenario I think the death penalty is acceptable for is if they try to escape using violence or if they attack another prisoner. This has shown that they are willing to commit acts of violence and frankly have nothing to ,"So the initial murder wasn't enough to show ""that they are willing to commit acts of violence""? This makes absolutely no sense.",notsarc
"i don't think personal attacks are the route to take, but i may be too nice :p i would emphasize that while the fetus does have importance as a potential member of our society, when the woman becomes pregnant we have to deal with what it is. with no consciousness it is not a moral entity that we have obligation to it, or at least our obligation cannot be as great as we owe the woman as an autonomous individual.","ya know what? this has inspired me to make a thread, hold on a sec.",notsarc
"this is directly from their website: thousands did not die, this number was known to be made up.  see... http://www.catholic.net/rcc/loveboth/chapter27.html http://www.factcheck.org/article336.html the number of illegal abortions is also overstated...some estimate it is only around 100,000...considering 1973 only had around 800,000 abortions it doen't seem likely that a year before 1million were done illegally.","based on what? you admit there were 800,000 abortions performed in 1973 but yet if you dared to check the fertility rate between 1972 to 1973 it is nearly static; meaning there were just as many people giving birth before and after roe. surely, 800,000 potential births being aborted would have cut the fertility rate sharpely but it didn't.  you don't have to be a rocket-scientist to speculate what this means; that just as many women were having abortions between 1972 - 1973 and roe v wade only changed who was performing these abortions...not whether people were having them or not.",notsarc
One of the fundamental purpose of the union of a man and a woman is to create progeny.,How does this have anything to do with marriage? Reproduction occurs outside of marriage and has done so long before man became civilized.   Permitting only gay marriages won't decrease numbers. Increased family planning and birth control will.,notsarc
"cute, but not quite. the claim is that we want everybody to have guns. so i'd like to see some proof that gun owners have called for the repealing of the federal age limit that covers the purchase of firearms, and for the prohibited persons list that keeps felons, the insane, the drug addicted, and those that beat their wives, from legally buying guns. if those of my chosen party have made the claims that we want criminals, terrorists and the others in these categories to have guns, then i'd like to see them. otherwise the claim that we want everybody armed is nothing more than a lie. the private property of whom? we have security stops along the mexican/american border to search for drugs and other contraband. how is it not possible on the way to and from dc?","simple answer? dc has a lot less budget than the usa government. more complex answer? just looking at the commuters, there are over 400,000 people that come to work in dc every day (see link in my last post). making the preposterous assumption that they all come in at a constant flow, just looking at 400,000 of them and assuming that you would only check them coming in, that's ~4.6 people admitted per second for every second of the working week. good luck with that. good luck with convincing people that it's constitutional, as well - airports get away with it, but only because there is such a (largely unfounded) fear of death by terrorist that they can get away with something which is constitutionally shady. a quick search gave me two relevant results almost immediately.",notsarc
"nice picture, care to show authoritative narrative of what it means in egyptian mythology? or are we to accept this as evidence just because you posted it in response to arts post?","this is getting mighty old trebor.  i'll take that last post as a tacit admission that you had, indeed, invented budge as a source. the question then becomes, where did you get these ideas from first time around, and why aren't you sharing them with us? why did you feel compelled to fib? this photo brings up a bunch of other questions. on what website did you just find that picture? how and why are you interpreting it as it you are?",notsarc
"I'd love to hear how some of these anti-theists would explain how to square wiping out all evil (decisions with negative consequences) while leaving people freedom of choice. You don't want to be mindless robot, eh? 'Course not. But don't blame God for all the evil in the world when you know one (evil) can't exist without the other (freedom).","so God would rather have evil in the world than infringe freedom. how very libertarian of you, jyoshu.but actually, are evil and freedom inversely proportionate? look at the examples i gave: slavery is both evil and an infringement on human freedom. on top of that, God puts evil into people and then does not take responsibility when these people do evil things... not to mention the evil that he himself has done. murder, genocide, bigotry... the lot.if he made people with complete freedom, he MUST have made people with evil as well. why did he do that? the only reason i can come up with is that if God made everyone in his image, he himself must be evil, even partially. that that is apparent in the bible.",notsarc
"in the eyes of god, what you describe as supernatural, is not.  of course it is a religion, it is all based on consensus of speculated ideas.  detractors attacked for questioning the reality of it.","and how do you know?? let's see evidence of this. or, it is just one of your proclamations?? that statement says to me 'i can close my eyes to all evidence, all common sense, because i believe in god'.",notsarc
ah yes they can cartels and monopolies can be illegal. funny that,how? which does not change the fact that government theft is not.,notsarc
when have liberals ever been upset and outraged over a criminal being given a deal? who do you think if offering them up?,"prosecutors of every party under pressure to keep their conviction rate up? it's not an unreasonable argument to say it's better to make sure the criminal is put away than gamble on the risks in a trial of intimidated witnesses, forensic screw-ups etc. it's also not unreasonable to suggest that the harm done by making child abuse or rape victims give evidence in court outweigh that done by a small reduction in setence for the perpetrator.",notsarc
"Yeah, Stalin was a mess he sent us to Siberia. BTW did Hitler start rounding up you guys too? I think someone here (In my state) was trying to build and Arminian memorial. Oh btw JW's believe that all that bloodshed and peresecution from 1914-to 1919 was due to satan being cast down to earth by Jesus. What does you docterine say?","I don't believe that Orthodox doctrine deals directly with WWII. I am unfamiliar with such. Are you saying that the event you stated had a direct bearing on the cause of the war?Our doctrine would deal with evil, in general. But there may be Orthodox writers who have commented on the war. We are a Church with doctrine, but it would take more than a number of writers commenting on something to make it a 'doctrine'.Armenia was the first nation on earth to adopt Christianity.",notsarc
"<buzz>wrong, it's the conduct of both parties that need to be reigned in. and that starts with good parenting. for example, when you have a healthy marriage, children will generally model themselves after their parents (disclaimer note i said 'generally' there are exceptions, however disclaimer).","why do so many lifers just skip right past the pregnancy as if it has no impact? i am not talking about parenting. i don't advocate forcing anyone to parent. ever. that is why i support safe haven laws, signing away of parental rights, etc. i am talking about pregnancy. only a woman can be pregnant and should have the ultimate say in whether or not she is. it is her body, not your's, not the state's, not the church's, and not the fetus'.  when it comes to pregnancy - you wish only to legislate the bodies/reproductive organs of women. i bet you would not advocate chemical castration for any male who is not yet ready to be a parent.",notsarc
"i'm not saying you shouldn't argue against their weak moral position. i'm saying you shouldn't assume their emotions are what they would have to feel towards you to still oppose you if they shared your ethical system. of course they don't make one right. as for the kool-aid: i often see this referenced in arguments between americans, i have no idea what it is. i meant according to most christian theological viewpoints that oppose homosexual sex.","but why should i care about their emotions? they obviously don't care about mine. this is in reference to the jonestown massacre, where this cult leader convinced his followers to drink a soft drink (i don't think it was actually kool-aid) laced with cyanide. okay.",notsarc
"This statement is wrong. People from hundreds of years before Jesus was born prophesied that a baby would be born, in Bethlehem, of a virgin. There were over 50 more prophesies that were made about his life, and the sacrafice he made to pay for the sins o","The egyptians predicted his birth, death, WWI, WWII, and they have predict the supposed end of the world. Are you saying that this religion was wrong? They predicted a lot more that I have not put that have come true.",notsarc
"in some people's minds god's existence has already been proven. also, some people are totally convinced that god doesn't exist. believing whether god exists or not is a huge factor in not only determining day to day decisions, but entire identities and lifestyles.","that seems to beg the question. be convinced one way or the other as much as you like, but if you can't prove your position, or even provide evidence for it, then how can you possibly use it to justify anything? yes, people's religious beliefs influence them. what shooter seems to be asking is if that's in any way reasonable? if you're basing your entire life on some point, should you be able to show that your beliefs about that point are true? put another way, it's kinda dumb to base major life decisions on a feeling, isn't it?",notsarc
"""isn't controversial""? It ""isn't controversial"" because the vast majority of Christian sects HAVE NO PROBLEM with it. It's ""not controversial"" because the christians aren't making it controversial.",The point is that there are plenty of issues that go on in church meetings and denominational conventions that are areas of enormous disagreeement and struggle. It happens--it's not just this issue. You just don't hear about them because the press isn't interested in those issues.,notsarc
"it is safe, so long as the user has a brain. if the user does not have a brain, then obviously it, just like bread knives, stairs and folding umbrellas, is dangerous. mine's: www.myspace.com/wezthing -wez","wow, you're only 17? i definately had you in mid 30's maybe early 40's.",notsarc
"i'm wondering, tsmith, if you ever actually think about what you say or bother to learn before you speak. you just can't seem to get much right. you said: wrong again. i guess you haven't ever actually read the bible. the above is from britannica.","so do you think before you speak? abraham left mesopotamia, modern day iraq, for canaan to start a new religion. so where did he start the religion? canaan, modern day israel.  and yes i know that there is much more to the bible and my point was that you can't believe the bible 100 percent world for world or you would be contradicting yourself.",notsarc
"such an obvious ad hominem argument and obvious diversionary tactic. being unable to address the substance of my post, you try to dismiss me as a socialist. would you care to explain how my quoting of general washington, the first president of the us, led you to believe that i'm a socialist?","'diversionary tactic'? the topic was 4 july and independence day. out of curiosity, did gw sign the declaration of independence? was he the first president? he didn't lead a bunch of rebels and militia? i never said you were a socialist, that you were educated in socialist schools. the result is evident. you don't have the fortitude to go to nara and read the truth in our history archives yet you snipe around trying to change the subject which is independence day. if it happened once before in can be repeated not only here but in other countries as well...and it is!",notsarc
"i can see your point, though i am confused about gay sex drive, your saying a gay man's sex drive is not feminine? is it reasonable for a heterosexual to want to avoid close contact with a homosexual under certain conditions? like being naked for example? there are gays that go to my gym, am i being homophobic if i purposely avoid showering with him? i can surely pick my friends; naturally my interests would hardly mirror a homosexuals interests. some are even quite feminine and would hardly be interested in the same subjects as me. is it reasonable for me to be selective about whom my friends can be?","well, since we are talking about a gay man, i would guess it would most likely be masculine. yeah, you are being kinda homophobic. why would you possibly care if a gay man sees you in the shower? they're not going to do anything to you. if you treat someone differently for no reason other then the fact that they're gay, that's homophobia. gays are just like everyone else, excpect they're sexually attracted to the same gender. their interests cover the same spectrum as yours, sex aside. they are just as likely to be masculine or feminine as a straight man. gays are, in everyway outside of sexual preference, just like straights. so while you can certainly be selective about who your friends are, if you write someone off just for being gay that would be a shame, and a sign of prejudice.",notsarc
"becuase the thread is primarily focused on the initial outbreak and spread of aids in the us, and to say there is no connection between that outbreak and spread and sexuality either demonstrated that you are either completely and totally ignorant of the facts, or you have utterly blinded yourself in the name of political correctness.","is this what jpsartre meant? at any rate, to say that there were large numbers of gay men, being infected in the u.s., is not saying there is a connection between aids or its spread and homosexuality in itself. there is a connection when there is active sexuality, gay or straight, and aids is a sexually transmitted disease. we actually don't know who patient zero was. what is the point of saying initially it affected much larger numbers of gay men, and fewer heterosexuals, to the best of our available knowledge? this is a disease, and unknowingly spreading it, no matter who you are, is not murder. the fact that much more transmission was initially occuring in a certain group, who had sex among that group, before that group knew it existed and what it was and how to prevent it; that would also not be murder.",notsarc
how very true. care to guess on which side you fall?,"good question.  let us say that dawkins is my teacher.  in the ben stien interview , dawkins said that evolution is fact, as much of a fact, as we can know anything to be a fact... ok?!?! dawkins also says that we do not know how life originates from inornanic, nonliving compounds and he says, that, he doesn't know and no one else does either. ok!!?! well i do not accept that as an explanation - so - i guess i am not blindly following this irrational line of logic. i would have to say that - i am not being 'indoctinated'. at the same time, dawkins has nothing to teach me so i guess i am not being 'educated' either. hmmm. i guess i would have to say that in this case i am - neither.",notsarc
that is beside the point--it is still the civil rights of black people that gay lobbyists often try to piggyback off of.  it's disingenuous to suggest that gay people have suffered anywhere near the same level of oppression.,"'if it's beside the point' the why bring it up, jyoshu. why 'talk out of both sides of your mouth'?  and your right wing talking points are stale and tired. comparing different civil rights movements is not 'piggybacking'. and incidentally, why is it that all of the blacks in congress for equal rights for glbt people? why is it that they are the most passionate defenders of glbt people? there are black gay people who suffered along with the straight black people. there are female gay people that suffered along with the women. on top of such discrimination, gay people may have had no family support. some were probably lobotomized against their wishes. some were raped, some were probably murdered by people they thought would understand what discrimination was all about. no, my friend. it is disingenuous to say with certainty that you know they have not.",notsarc
So its basicly an argument against those who wants to ban weapons without changing the constitution?,"How else should it be done? It is a constiturionally protected right. To eliminate that right, the constitutional protection must be removed first, is the removal itself, becomes unconstitutional.",notsarc
"stabbing yourself is not ok, but that doesn't mean it should be illegal. i'm not even going to bother with your non-sequitor, but i imagine plenty of alcohol manufacturers enjoy the occasional drink. of course guns are only used to hurt others by criminals - shooting someone is a criminal act. unfortunately by the time you find out that the person is a criminal their victim is bleeding out on the floor. illegal guns are generally guns that were previously held legally, whether they have been modified or stolen.","[quote=jo bennett;314232]stabbing yourself is not ok, but that doesn't mean it should be illegal. i'm not even going to bother with your non-sequitor, but i imagine plenty of alcohol manufacturers enjoy the occasional drink. these are mostly caused by illegal guns. you can't outlaw something thats already illegal. i highly doubt this. how can a gun be illegal when it used to be legal? most illegal guns are bought off the black market.",notsarc
"are you joking? christians cannot legally be discriminated against in employment, housing and accommodation. gays can. christian couples can marry. gay couples can't. christians can join the military and mention they are christian. gays can't. christians can freely adopt children anywhere. gays can't. enough?","hmmm, the employment, housing, and accommodation thing is really state based and for employment i am pretty sure every state doesn't allow you to ask about sexual orientation.  as for marriage...anyone is allowed to marry (so long as they are of age). you just have a problem with the definition of marriage. as for the military thing...seems like a complicated issue. where does a gay man shower for example? the womans bathroom? there own special bathroom? the mens bathroom? other issues involving relationships could arise as well. as for the adoption thing...only florida doesn't allow it outright.",notsarc
"simple: there was no copying. only a fool would expect a definitive answer. congradulations on finding a source. now, what is wrong with this: 'first, it cannot explain the differences among the writers' in that source? i can't tell that since you ripped my answer out of its context. you'd have to have proof that that is what occurred. and you can't. and why? it did for 1700 years till non-believers came along.","how did you overcome all the similiarities? nothing was ripped and i stated your question and my response. originally i could have made it clearer, but you could have also used the scroll bar. responses to specifics within a post dont carry forward. you would have to be willing to accept that proof. if your not then it isn't possible to prove it to your satisfaction is it. read the source i posted earlier. maybe we should let the church go back to allowing only priests to have bibles and if that doesn't work kill some skeptics.  i don't suppose jews, hindus, muslims and bhuddists qualify as non-believers or were you being area specific?",notsarc
I do however question why he took such a job in the first place. He had to have known that this was part of his duties as the laws currently stand.,"I think that's a good question. I also wonder how long the medical establishment has had this rule? Since there must be some long-standing procedures in executions in the United States that require, by law, a doctor's supervision.",notsarc
"wrong again, christianity is definately exclusive (john 14:6) jesus did say 'come' but it must be on his terms (repentance)","ephesians does indeed talk of salvation through faith created in christ jesus unto good works(2:10). i must admit that im not totally sure what this means, that faith leads to good works? id dispute that. whilst most of romans does talk of salvation through faith, romans 2:6 says however god will render to every man according to his deeds. in the end, the point is moot. i dont really care if the bible does say that man is justified by faith alone (and it doesnt conclusively), my point is that i am unwilling to worship a creature that justifies only by faith anyway.",notsarc
"iceland, new zealand, australia, and loads of other countries would just love to see us fall on our over bearing butt's. well good for iceland, maybe if more countries turn down our blood money , we can bring the troops home from the 120 bases they are stationed around the world. put them quarding our borders and growl at any body who even looks our way till the rest of the world forgets we are here. oops i forgot haliburton wouldn't be making money then.  can't have that so i guess we will just continue to be a nation of war mongers.","what knowledge do you have concerning haliburton?  they are a conglomeration construction companies who, because of their qualifications, get overseas contracts. knowledge of codes and history of quality being factors. you seem to oppose their success. why?",notsarc
"truth can be both subjective & objective bryers choclate chip ice cream is the best in the world. true for me, the subject. bryers choclate chip ice cream cures cancer. not true for me or anyone else. objective truth.","truth can be found in god. we as humans have a relative idea of what truth is because everyone will not agree on what is truth and what is not. for instance, one might say that europe will regain world power or that america will remain the world power but if everyone doesn't believe it how true is it? but universal truth can be considered aboslute such as math. 1 + 1 is 2, 12 inches equal a foot, etc. the question will remain to be unanswered until god reveals what truth is.",notsarc
"yes, it would be like teaching children...which doesn't seem to be that much of a problem. fair enough if they had to work it out for themsleves, in which case you would probably find that exactly the same thing we have now would have happened, but why not make it clear form the start. our forefather's weren't more stupid than us, they just hadn't discovered as much, but if they had god to dictate the history of what happened why both with all the parables. or have i got the wrong end of the stick and you think that we are discovering things closer to the truth and the stories are just a primative culture trying to work out how the world is as it is.","mike, you seem to imply that the story in genesis is false (whether intentionally or not), yet you accept the rest of the bible as true in its entirety? what about the flood, the plagues, the exodus on a whole? what about the other miraculous and unscientifically supernatural phenomenon that the bible describes? do you believe that these events took place at all? the bible does not only oppose science's theories of universal origin, it also opposes a huge amount of natural laws of physics. would you say that the bible is true and the events in it really occured?",notsarc
"so you are saying that genesis is a scientific fact. ok, so how did all the millions of species of life fit on a 450 ft wooden ship? pi = 3.14159265......... the bible says pi = 3. ok, how about that pi = 3? doh! sorry. try again. emoticonxangel",assumption of 'millions'. they must of because how else can we account for the species today ? got any support for this ? i can prove the antidiluvians knew about and used pi. if man began as an ape/animal then how do you explain the fact that pi was not discovered until thousands of years later ? ray m.,notsarc
"walking around naked endangers my right to innocent thought. watching little girls in the bathroom endangers their right to privacy. gay marriage does not affect anyone other than those getting married. if you could effectively prove that two homosexuals marrying each other would harm me physically or mentally, (and thus taking away my rights as a citizen), i would say you have a point. also, along the lines of what mach said, no one has the right to walk around naked. the law applies equally. same with looking at little girls naked. no one has that right. however, everyone except homosexuals have the right to marry whomever (not whatever) they please. only homosexuals are told they cannot marry other homosexuals.",your argument is contradicting how can seeing people naked ifnringe on your personal thought and the other not? also the right isn't to marry whomever neterosexuals want. the limits apply to everyoen equally just people have different preferences.,notsarc
"Sorry, I did swerve a bit on the original topic. The concept of the Nicene and Chalcedonian Christian was a new concept for me and very engrossing, inasmuch as, in contrast to the aforementioned faiths, Mennonites and other such Anabaptists didn't seem to focus exclusively on the eternal life of the believer as being the most important aspect of faith. I am inclined to believe that the desperation of one to ""exist forever"" is a very selfish conceit and leads to contempt for the rest of society.",I don't that it's selfish so much as self-interested. There is a difference. Most people want to live a long life. Is this selfish? The idea of an after life is merely an extension of this same idea.Why do you think belief in an afterlife leads to contempt for society?,notsarc
"what do you care if i type it out or someone else does, as long as you get the information? and it was good information that was presented to you. but i guess you'll never know, will you? tsk tsk... this ought to be good.  tell me when you believe the trinity was 'invented,' and who invented it?  you need to start backing up your half-baked claims.",like most things in christianity as the catholic church got organized. http://kevinantoine.com/holytrinity.htm now why does that matter? the burden of proof is yours to prove that god exists and the bible is his communication to man. you have made absolutely no progress towards that end. do not think my speculation on the evolution of the internal inconsistencies of christianity in any way substitutes for that responsibility.,notsarc
"this is nonsense. iremaeus and clement of alexandria both attribute the gospel of john to john. these liberal theories of yours are only that - theories, with no historical, archeological, or traditional evidence to support them.  the q source is just another wild theory without any trace of historical, traditional, or archaeological evidence to support it. the earliest church fathers attributed the gospels to the apostles or authors whose names they presently bear.","let me guess - you also believe that moses wrote the torah, wherein he describes his own death and burial? 'wild theory'? i suggest you do an internet search on the synoptic problem and the related two-source theory.  why do you demand that which you know cannot be produced? no, we don't have the q source, but we have evidence which points to a q source. likewise, we have a great deal of evidence which suggests that the torah had multiple authors.",notsarc
"well, apparently the above 3 posters think iraq and the causes of said war are the most important thing to worry about. sad, but i think they missed your point.  i don't see it as what issues is america facing, but what issues are the individual american people facing. in my opinion, the issues most important to the individual person are the same as they have been for thousands of years. food, shelter, security from people and things trying to kill them, and their individual means to obtain these things. just a thought.","do you believe the average individual actually has any personal control over providing basic essentials and security? most individuals exist from proceeds of a 'job' or government programs and would be lost without one or the other, of which they generally have no actual influence.  i find it difficult to accept that the average, individual us citizen has the brain power to be concerned about anything but what's on tv. voter apathy of 25% or less participation in municipal elections are a strong indication of individual need to be manipulated as governing powers see fit.",notsarc
"banks have been lending on 5 times salary for mortgages, when 3 is the sensible limit. the size of mortgages is such that even a small rate change will push many over the limit of affordability. consumer spending is already falling.","are uk mortgages packaged and peddled as securities as in the us? if so, is that (those) a government or quasi-government agency(s)? i ask to see where the eventual fallout will take place. the uk is much like the us in that when consumers default there's always a substantial amount of private money waiting for those adjustments to buy at the bottom for future resale. if they are in fact packaged, the security holders will have to write down their investments and defaults by the end of their fiscal year, normally determining the length of that cycle. we follow many of your economic cycles but i've never watched your residential real estate market. brown would have a tough time pulling that one out of the fire.",notsarc
"woopiee... i would have to say that you are putting yourself deeper and deeper into the ccoi every post you are making. you see, this is talking about 'biblical creation'... you know, taking genesis literally, and all that type of nonsense. there are many deeply religious christians that have no problem in accepting that genesis is a story, and not historically accurate. it takes someone profoundly stupid and ignorant to pull that stuff out of their rear. and like i said, 'undisputable' is totally stupid.. because even if the evidence is 100 percent positive, you have xxxxxx that will dispute it.  i mean, this link has undisputable evidence of horse evolution, yet you will dispute it anyway horse evolution over 55 million years","we are not talking about genesis as a story are we? we are talking about bilbical creation. you really are thick arent you? i know there are religious people, deeply and otherwise who accept the story of genesis as a story but that has no relevance to the thread. undisputable is only stupid because you cant provide it. certainly not as comprehensively as the aristotlian view of the universe was disproved. the horse evolution thread was fine...you have showed a little horse turning into a big horse and not one species actually evolving into another distinct species but i'll give you the benefit of the doubt. now show exactly how life originated and you're home and dry.",notsarc
"yes, it's supposed to be a ceteris paribus problem.  okay, so people seem fairly agreed that, all else equal, less wrongful deaths are preferable to more wrongful deaths.  now what i'm curious about is eddie's third assumption, 'assumption three: two bad things is worse than 1 bad thing'.  now, it's obvious that there is a greater quantity in the number of things, but how does that quantity of things entail a lower moral quality of the outcome?","is two 'wrongs' more 'wrong' than one 'wrong'?  or perhaps, is two 'bads' more 'bad' than one 'bad'? i would say so.  but perhaps that`s just my utilitarian leanings talking.",notsarc
"Yes, it's certainly interesting to see gun advocates embracing more ""progressive"" notions about justifiable homicide (such as Texas' laws) while gun control advocates are clinging to more traditional ideas about acceptable self defense.","Welcome back PeterV. We now have self defense laws from 3 different states posted in this thread. Is there one you approve of more than the others, or perhaps you have a different view altogether you would like to share with us? Please feel free to enter the discussion.",notsarc
"It is a pattern. What I see as an important mechanism to get out of poverty is education. The conseravtive religious people in the more poverty stricken areas are taught that education is 'evil' because it deny's the bible. How often have you seen some red necked hick talk about ""Athesitic darwinism""","How the heck does darwinism get one out of poverty????I think you are generalizing by lumping ALL education into the specific areas that some religious conservatives oppose. If they opposed getting degrees, going to grad school, etc., I could see your point. But I don't know of any religious sect that opposes that.",notsarc
"I'm saying that given ADEQUATE EVIDENCE, science, IN PRINCIPLE, can answer all questions concerning the MATERIAL world. That is actually  quite a limited statement if you bother to read it carefully.","What has this got to do with the non-material world, of which God and you and I are a part of? I know that the Apostles witnessed God's miracles. I too am witness to God's miracles. The evidence is adequate for me and for much of the world's population..",notsarc
Matthew has shown that he has an extremely black and white view of the world. He doesn't understand that people can disagree with gay peoples' behavior and still care about gay people.,"Do you? Care about gay people, that is. You keep imply that it's only their tactics you don't like, but I can't recall you ever saying that you support a persons right to be gay. So please, cards on the table. Do you support a person's right to have sex with whatever willing adult they choose? No politics, no tactics. Please, just answer that simple question.",notsarc
"all the laws in the world won't work, criminals will always be able to get guns. if they can't buy them, smuggle them in or steal them, they will make them. criminals have even made guns inside maximum security prisons. follow the link. gun-making as a cottage industry ","you must be joking. i'm sure that making a gun is quite a bit more complicated than making a paper airplane. then why do nations which ban guns have a much lower gun crime rate than the us? if what you say is true then we would expect to see the same amount of gun crime in nations which ban guns as in the us, but we don't.",notsarc
did come out of your butt?  it seems it has the same quality as the stuff that normally leaves such a area.,propaganda?!! dou you make me sick! how can you see these and still make a jeer at these photos. have you know heart for sacrifise of human life? have you no cause? have you no heart!? my heart wrenched when i saw those and it angers me to see one who has been deluded by his own proclamed righteousness to still be better than human decency.,notsarc
"let's review the op: so, these charges are wild and ridiculous and not verified by anything i've read in this thread so far. for those who think they can prove it: go ahead.","why do you refuse to address the atf emails showing that they were building support for new authority to regulate and dictate firearms sales? they are truly right there, out in the open and viewable by literally everyone. why do you ignore them?",notsarc
"I find it funny how a person can see how wrong it is to kill a baby after cutting it from a womb, yet they don't think it's wrong while the baby is still in it. That's what baffles me about Pro-choicers(Pro-abortionist). I wonder if there were a glass window allowing people to see what they are killing, if they would still feel no emotion.","Why do you think they feel no emotion? All the women I know who have aborted did so under very difficult circumstances and it was horrible for them.Most women who seek abortion are not unfeeling sluts. They are real women, with real issues, and real circumstances that lead them to that choice. Want to help those babies? Address the issues the women face and don't demonize. No amount of legislation can make for succesful pregnancy without the support of the mother. Dismiss her and you will fail to do anything to help anyone.",notsarc
"i do understand that, but equally those who are pro-life would doubtless think differently. possibly in the example you gave, but what of a very late pregnancy, one that is not an early fetus and could easily exist if a csarian for example were performed? self-aware too is not necessarily a get-out clause. what of people in deep comas who are arguably not self-aware either? or for that matter a baby, when does ones concept of 'self' actually begin? but it can be argued that the impact on the child's life is significantly greater than that on the parents. existance is after all pretty much the biggest impact on anyone. to be fair i'm playing devil's advocate here really, as i am broadly pro-choice myself. i was just struck by the similarity of the arguments in 'the parents right to choose ends when it affects the child's life'.","...well...in the last decade or so we've been starving them to death. where have you been? the arguments are very similar if you consider a fetus to be a human being. i'll grant you that. in the case of your c-section question, i think the mother should have the section, but we can never compell her to do so. it would be too dangerous a precedent to contemplate.",notsarc
"peter was obviously there are more writings of peter apart from the gospel of mark and 1 & 2 peter you find in the bible.... you will discover it is not only the bible that the church use for their deposit of faith but a number of other writings regarded as sacred tradition. it was peter and the apostles who had influence over paul not vice versa. if peter and the apostles influenced paul and peter had primacy among the apostles obviously it was peter who influenced the church not paul, since paul was influenced by peter!","if a frog had wings he wouldn't bump his butt when he jumped. based on results paul had more influence. how can you simply ignore the obvious? christianity has hurt itself over and over again because of it's unwillingness to concede that sometimes it's wrong. how long did it take the church to acknowledge the earth moves around the sun or that the earth wasn't flat.  instead they either ignore the issue, bury it through violence or intimidation, or come up with some ridiculous idea that is based on nothing to justify why they are right.",notsarc
"ases of aversion against gays, because homosexuality would be anathema toward procreation of the species. I realize this is all just theory. But I've never been comfortable attributing opposition to matters involving gay people just to religion-based morality. There are too many holes in that idea.","However, so much of the sex, in fact, most of the sex that happens, gay or straight, does not lead to reproduction. Why is there not the same aversion to oral sex, masturbation, condoms, dating, etc.? No one is saying people who do those things should have fewer rights, be excluded, or should not be equal, provided those people are not gay.",notsarc
"for someone seemingly hellbent on accusing atheists of not understanding any other points of view, it's pretty damn idiotic to threaten us with assertions that we know aren't true. this accomplishes nothing besides giving you the self-satisfaction of touting your religiosity so that you can pat yourself on the back.","what makes you think they're not true? jesus arose from the dead. that's one of the most well attested to facts in ancient history, whether you want to casually sweep it under the rug or not.  many skeptics set out to prove the story of christ to be a fairy tale. none succeeded and a number became believers. you guys are playing with absolute fire. if you're wrong (and you are), you're screwed big time. big time and forever. do you feel lucky? well, do you?",notsarc
"well, my views are probably shaded by my anger of religion, after being under its influence for all of my childhood and a better part of my adult life.  i'm going to get on board my pontoon boat on this beautiful 70 degree autumn day and float out on the lake and ponder. maybe a more reasoned perspective can be found at the lapping of the waves below and in the intense blue sky above.","well, i'm back from my rejuvenating outing. did i have any epiphanies, you ask?  what, one wonders, could the old masters have produced if their minds were unrestricted, their canvases allowed to contain any subject capable of being conceived, without the censorious church acting as final arbiter and judge? mankind could have had this centuries earlier to uplift us in troubling times, and ennoble us in our daily pursuits.",notsarc
