Quote Text,Response Text,Label
"With that established, I would be interested in your comments.",Old news. There have been accusations of similar stories for years.,notsarc
"That would most likely (imo) reduce the number of abortions performed. It would depend, I think, on how viable it is to transfer the embryo into the artificial womb. Forced surgery would not be an option if I had anything to do about it.","What if the surgery for transferring the embryo/fetus would be equal in difficulty, risk, etc. to having an abortion? There would then be no extra physical cost incurred in keeping the embryo/fetus alive. What would be the reasons, in such a case, to keep abortion as an option?",notsarc
BUt it comes down to gay people being harmed by not being allowed to marry. Any time a group is excluded because of someone elses religious beliefs that group is harmed.,Marriage is a secular condition set up by various Societies over the millenia and one of the prerequisites set out is that such a union should be between people of different genders.Religion has supported this and sanctified it but did not invent it.You don't curse the Church you lobby Society to see if you can effect a change. People who believe the different gender aspect are entitled to lobby for no change.,notsarc
As it stands in the uk a father has no sat whatsoever in the welfare of the baby/fetus if his partener wants to terminate he need never even be told.,Same in the US. The father does not have the right to choose.,notsarc
And how many murderers have got away with it because they lured their victim to their home? And how many people have got away with killing someone just for trespassing.,"And people say I make strawman arguments.Simply put, not enough to justify your ""concerns"".",notsarc
"Court: Seattle police OK to stun pregnant womanBy GENE JOHNSON ASSOCIATED PRESS WRITERSEATTLE -- Three Seattle police officers were justified when they used a stun gun on a pregnant mother who refused to sign a traffic ticket, a federal appeals court ruled Friday in a case that prompted an incredulous dissent.Malaika Brooks was driving her son to Seattle's African American Academy in 2004 when she was stopped for doing 32 mph in a school zone. She insisted it was the car in front of her that was speeding, and refused to sign the ticket because she thought she'd be admitting guilt.Rather than give her the ticket and let her go on her way, the officers decided to arrest her. One reached in, turned off her car and dropped the keys on the floor. Brooks stiffened her arms against the steering wheel and told the officers she was pregnant, but refused to get out, even after they threatened to stun her.The officers - Sgt. Steven Daman, Officer Juan Ornelas and Officer Donald Jones - then stunned her three times, in the thigh, shoulder and neck, and hauled her out of the car, laying her face-down in the street.Brooks gave birth to a healthy baby two months later, but has permanent scars from the Taser. She sued the officers for violating her constitutional rights, and U.S. District Judge Richard Jones allowed the case to continue. He declined to grant the officers immunity for performing their official duties and said Brooks' rights were clearly violated.But in a 2-1 ruling Friday, a panel of the 9th U.S. Circuit Court of Appeals disagreed. Judges Cynthia Holcomb Hall and Diarmuid F. O'Scannlain held that the officers were justified in making an arrest because Brooks was obstructing them and resisting arrest.The use of force was also justified because of the threat Brooks posed, Hall wrote: ""It seems clear that Brooks was not going to be able to harm anyone with her car at a moment's notice. Nonetheless, some threat she might retrieve the keys and drive off erratically remained, particularly given her refusal to leave the car and her state of agitation.""They also noted that the force used wasn't that serious because the Taser was in ""touch"" mode rather than ""dart"" mode, which hurts more. They reversed the lower court's opinion and held that the officers were entitled to immunity from the lawsuit.The officers' lawyers, Ted Buck and Karen Cobb, said the officers made the right decision under the circumstances they faced.""Police officers have to have the ability to compel people to obey their lawful orders,"" Buck said. That's all the court recognized today. The 9th Circuit just applied the law instead of getting caught up in the otherwise unfortunate factual circumstances.""The majority's opinion outraged Judge Marsha Berzon, who called it ""off the wall.""""I fail utterly to comprehend how my colleagues are able to conclude that it was objectively reasonable to use any force against Brooks, let alone three activations of a Taser, in response to such a trivial offense,"" she wrote.She argued that under Washington law, the officers had no authority to take Brooks into custody: Failure to sign a traffic infraction is not an arrestable offense, and it's not illegal to resist an unlawful arrest.Berzon said the majority's notion that Brooks obstructed officers was so far-fetched that even the officers themselves didn't make that legal argument. To obstruct an officer, one must obstruct the officer's official duties, and the officers' only duties in this case were to detain Brooks long enough to identify her, check for warrants, write up the citation and give it to her. Brooks' failure to sign did not interfere with those duties, she said.Furthermore, Brooks posed no apparent threat, and the officers could not have known how stunning her would affect the fetus, or whether it might prompt premature labor - another reason their actions were inexcusable, Berzon said.Brooks' lawyer, Eric Zubel, said he would ask the 9th Circuit to rehear the case.""This is outrageous - that something like this could happen to a pregnant woman, in front of an elementary school, at 8:30 in the morning, to someone who posed no threat whatsoever,"" he said.","For anti-choicers, it's just about control and power over women. They don't care about life. (Except their own.)This same mother could be a person who didn't have access to pre-natal care. They wouldn't defend that right either.Because they DON'T care about the fetus. They don't care about life. They don't care about health. They care about power and money and pushing people around. That's all.",notsarc
"Once again this only confirms my belief that republicans are evil and celebrate gay oppression.http://www.365gay.com/Newscon07/06/062007yorkmar.htmWe even have one quote.So it seems that gay people and our families are to remain 2nd class citizens to preserve this evil mans heterosexual privledge. How is it that ""the way he was brought up"" is more important then protecting gay people? What of they way gay people were brought up? What about the threat to our freedom that Brian Kolb and his evil religion and political party represents? I was brought up by my father, taught in school that all people are equal. His refusal to extend marriage to gay people is a threat to me and I do feel harmed and it is a challenge to the way I was brought up. I do live in Michigan and not in New York but his evil statements and attitude are the same here if not worse. I was shocked to find out the Romney was the son of a former Michigan governor and that he is from Michigan. Does figure with all the anti gay religious nut cases that are swarming in the woods here in Michigan.","Very sad news. I'm gonna have to say that if I was talking to the assemblyman that they quoted said that to my face, I'd tell the little bigot that his filthy viewpoint sounds exactly like the arguments used against interracial marriage, against civil rights for blacks, women, and various minorities, and also against ending slavery.",notsarc
"They are different terms and apply to different things. Secularism is not a worldview in itself, it is a policy of how to apply religious and other worldview in real life.Secularism does not exclude people with a religious worldview. One may imagine a devout christian that firmly believes in his faith, but is also convinced that faith must come from within and that forcing someone to behave in accordance with a religion simply encourages false faith, and would logically conclude that his faith should not be forced upon people (usually with the subclause of ""Let them burn in hell afterwards"", or something else along those lines).","So if an atheist believes that humans are the highest form of intelligence, and a devout Christian believes God is the highest form of intelligence, the Christian should allow the atheist to force him to behave as if humans are the highest form of intelligence?",notsarc
On what grounds do you seek to redefine the institution of marriage from it's accepted standard in this country?,"How about getting the government out of marriage entirely? That is the goal of the libertarians, and maybe the liberals. No standards would be redefined if that happened, and gays would get their right to marry.",notsarc
"Ironically, when I have publicaly advanced the idea that God is generally compatable with evolution, I find that my agnostic and atheistic colleagues are generally comfortable with such ideas, but many believers are dumbfounded.","I believe that's true, and as a ""believer"" (creationist), here is what is hard to understand about that; In Matthew, 12:30, Jesus says ""He who is not with me is against me, and he who does not gather with me scatters"". It is safe to say that both creationists and theistic evolutionists would accept that statement from Jesus, and would seek to be ""with"" him, while agnostic and atheists would consider themselves ""not with"" him. Yet theistic evolutionists are comfortable to (usually politically) be ""with"" agnostics and atheists, and separate themselves from creationists. If they're genuine Christians, knowing about the warnings in the Bible about false teachings, how can they be comfortable with that?Miller laments in several places throughout the book that atheists use evolution as a weapon against religion, and that it shouldn't be that way - that it causes more strife between the two than should exist. ",notsarc
"and some people were saying ""They are just that close in showing how life could come from non-life.""","Well, it showed how it was physically possible to generate amino acids from inorganic material. That's rather impressive. Again, irrelevant and unrelated to the Scientific theory of Evolution, regardless of you trying to create that association. Your continued attempt at doing so despite having been shown and told multiple times that the two are unrelated, well that only shows one thing, namely that you are dishonest.",notsarc
"The inanity in defence of guns continues unabated. The poor shooter probably thought, quite innocently, that his fellow countrymen might be about to shoot him with their concealed carries, he shot them first, a perfectly reasonable response.","Oh shut up! You're just sore because your side lost in the McDonald case and now you're left with absolutely nothing. You know that many gun laws are going to fall to the sword of justice, and you just can't stand the fact that your side is going to be brought back into check, just like any other.",notsarc
"Where does one need faith, exactly, to make claims about evolution (hint: faith is not needed).","The big bang, life from non-life, the progression of life from the simple to the complex, just to name a few. None of these can be proved (even on the balance of probabilities) to be true by operations science. All of these contradict scientific observations of the present. As a result, you must take them by purely blind faith.",notsarc
"2) Along the same lines, how did the appendages created by mutations actually become something usefull? For example an animal might have developed a wing like appendage, but it wouldn´t have the correct muscles that it would need to actually move the wings.","I suspect that you are thinking of birds. But early birds had fingered claws on those wings. It is generally true that no organ ever springs into existance completely developed where nothing existed before. The wings of bats, birds, and pterodactyls are merely the modified fore-limb of a tetrapod. There is evidence that insect wings may have arisen from some sort of thermal panel. And of course, size has considerable relevance to flight. Wingless spiders fly by spinning a loop of silk that is carried by the moving air. Very small insects require almost no wings to fly. What they do is more similar to a whale in water than a bird in air. If by chance, a small animal is upsized because of a competetive advantage, and the wings are too, then it becomes a larger flying animal.",notsarc
"http://www.telegraph.co.uk/news/main...7/nfert107.xmlArab's birth rate - 7-10 kidsBirth rate in UK - below 2....And we wonder why it seems muslims are taking over the world... DUH !!! THEY care about life more than the ""free"" world....I believe that one of the reasons we are dealing with terrorism in the world is because we are committing mass murder on babies in the womb...Need i say more...","The tactics pro-lifers use make the Nazis look like the little league. I mean, seriously. The reason we are dealing with terrorism is because women have the right to the abortion procedure. Wow. Please give me one way those two things relate to each other.",notsarc
Each owns his own body? Are you talking about the woman or the child in the womb?,"I'm talking about the woman, of course. The fetus does not have a positive right to suck nutrients out of the woman's body against her will.",notsarc
do you think she was the same person she was when in a coma as she is when coherent? do you believe that if her mind was transported to another person that she would still be in her body and not in her mind?,"Well, not completely, but yes, quite the same. However, this is irrelivent- she wasn't a person, because she was in a coma. Does that give me the right to kill her? Of course not!   What about fetuses born in comas? Can we kill them?   What about people in vegetative states? After all, they arn't perfect, so let's kill them!",notsarc
"Either way, the theory of evolution can explain the DNA change with fewer assumptions.","So what?? Who cares what the number of assumptions are? What we care about is whether the idea is correct. And to determine whether it is correct, you have to have data, not counting assumptions.",notsarc
"Hi SS. Causing trouble again? :)The cat experiment you describe cannot, unfortunately, be used to support Lamarckian inheritance, because all the animals were denied the same essential nutrients, both the parents and the developing cats in the womb. Logically, if lack of nourishment causes health problems in one generation it's inevitably going to cause the same problems in the next even without any evolution taking place. As others have pointed out, this experiment is evidence that adaptation to that restricted diet was not happening. Had the cats initially suffered and then begun to get better, this would be strong evidence that adaptation was occurring.Similarly, if you were denied Vitamin C you would develop scurvy. If a pregnant woman was denied Vitamin C - well, it hardly bears thinking about, but the fact the baby - were it to survive at all - would undoubtedly also suffer from scurvy is readily explicable by the observation that it, too, was denied Vitamin C.Now, if the baby was born with a functional Vitamin C synthesising gene, that would be compelling evidence that organisms could intelligently respond to environmental changes.",Well I'm not arguing that this is adaptation...I have never said that.. What I am saying is the environment -- in this case diet is the cause for these traits to emerge in offspring.....but like I said earlier ToE does not admit that the diet or any enviornmental variable can influence traits in offspring. Traits are dictated by genes and genes are closed off from the enviornment. This is the basic dogma of Weismann's barrier. I'm not necessarily calling this evolution....I'm just simply pointing out that acquired traits can be inherited. There is no other way to describe this other than Lamarckism. Do you disagree that The inheritance of acquired characteristics is simply changes in physiology acquired over the life of an organism that are transmitted to offspring?,notsarc
the only stupid gun laws are the laws that arent strict enoughlike the law that gun nuts wanted that would allow children to tote around assault rifleshow stupid can you be,"What laws are these that you speak of? Kindly provide the bill name and number so you have some actual proof and aren't simply parroting from the fear-mongering Brady Campaign and Violence Policy Center.During World War II the American people rounded up Japanese-Americans and herded them into concentration camps because you were at war with the people of Japan and thought that they were the sleeping enemy even though they had no proof. What you're speaking of is no different than this.The way I see it Brady, your hatred for guns and gun owners is so overwhelming and logic defying, that you'd be perfectly alright with unleashing a life-ending pandemic plague on the people of earth if you believed it would put an end to all gun owners everywhere.",notsarc
"I'm not surprised that no one on your side of the debate would correct you, but wolves and dogs are both members of the same species.","Dealt with. Wolves and dogs share a genus, not a species. Along with coyotes and jackels. See above for lots of transitionals, also.",notsarc
"3) There's no evidence for the Big BangSadly, yes, I have actually seen this one fairly often. I have no idea where people get the idea that scientists make things up without having good evidence behind it (oh wait… we're out to disprove God because all scientists hate God or some XXXX like that).",Now everyone will know Marc was right all along--that there is an atheist science conspiracy.,notsarc
"In my veiw, no law can make any country crime free. The only way to make a country crime free is to get rid of laws, which would just be ridiculous. If somebody wants to do something bad enough, no law can stop them from doing it. As long as there are laws, there will be crime.","How right you are to,and given the forum here, make it a crime to own to own a gun,well I think most of us are automatically criminals.It's like the signs you see...SHOPLIFTERS WILL BE PROSECUTED!lot a good they do.emoticonXBanghead,yeah know matter how illegal their will be crime.",notsarc
"Did anyone else expect anything less? These evil fundie christianists can have affairs, 2, 3, 4, or even 5 marriages yet gay people are a threat to marriage by wanting to get married.","You hear that cry...allowing gays to marry will cause the downfall of civilization...but you never hear ""how"" or ""why""? More Chicken Little ####.",notsarc
"You could put it in the form of a resolution, in the debate challanges forum.","So you refuse to engage in an informal debate on the topic, but you all of a sudden are itchin' for a formal debate? How about you make the challenge?",notsarc
"If you're after concealment my favorite and regular carry is the Kel-Tec .380.Fits in the watch pocket of a pair of Levis, feeds six hollow points flawlessly and weighs almost nothing. Several of our deputy sheriffs carry them as summer off-duty pieces, which is how I discovered the convenience.","That is a nice little pistol with lots of smack for only 11 onces. Also, I like DA automatics.",notsarc
DC has a law that human and civil rights can not be put up for a vote ...,The issue of whether or not gay marriage is a 'human' / 'civil' right is begging the question ...,notsarc
"Regarding the Exodus passage: Why should men fighting each other, hitting a pregnant woman, and thereby causing her to miscarry or give birth prematurely (take your pick on which is the better translation) be considered ""abortion"" in the first place? It seems to me the position of the woman is rather different in the two scenarios!I'm not saying abortion is always morally acceptable, not by a longshot. But I'm also not saying it never is, either.",It isn't offered to make that assertion at all. It is offered to show that God values the life of the unborn if He will demand that a man responsible for causing its death in the womb be held accountable by paying the ultimate price.,notsarc
"There are a few fictional works which addressed this possibility and brought up interesting points. One is Aldous Huxley's book Brave New World. In it, people were grown in artificial wombs, not born, and they could be genetically designed. In the book, a high level official of this society mentions to the main character that an experiment had been tried in which all the people made were brilliant, athletic and beautiful - anyway, characteristics that we admire in people (nothing was said about picking their moral character). They ended up killing each other in competition for the better jobs and for leadership since nobody was willing to play the subservient menial role. Therefore, this society purposely grew humans who were at different levels (some very mentally deficient) to supply a distributions of people who could fit the distribution of roles necessary for society.Therefore, on an individual level, I don't have much of a problem with genetic engineering (assuming that we really fully knew what we are doing, which is doubtful since many unforseen side effects could occur). However, on a societal level, it could be very problematic.","Well, I didn't really mean to go that far. But I'm talking about problems like that all worked out, thought about previously, and that the problem was worked out. I'm talking more about, what if you could make laborers stronger, scientists smarter, and rid us of physical and mental abnormalities ( such as down syndrome, narcolepsy, etc.). I don't think of making everyone the same for that reason. I'm just saying, what if there was a way to better society without going overboard? If the problems were worked out, which I'm sure they will be, what would your moral view on it be?",notsarc
Question No. 3 is very different than No. 1. You suggested an affirmative to any of the three would result in the loss of one's CCW. I don't buy that.,"I suggested nothing. You are reading into this some thing that is absent. ""The nurse then informed me, if I had answered yes to any of the questions, I would have lost my concealed carry permit as it would have gone into my medical records and the VA would have reported it to Homeland Security. Looks like they are going after us vets.""",notsarc
"Some argue that the mountains weren't that tall yet. That makes no sense whatsoever given the rates of tectonic plate drift. Plates move at 1 inch a year. That's 500 feet over 6,000 years. Everest is by far taller then that. Some argue that plates moved faster. To create Everest in 6,000 years would mean plates would have to move almost five feet every year in the same direction. While plate movements are related to the Earth's core heat, the necessary heat to have that much movement would mean the Earth's core would have to be hundreds of times hotter. That's way more then the surface of the Sun.","But even worse, even if there were some unknown mechanism to cause such movement, it would generate heat. The heat generated by the creation of the mountains of the world would be more than enough to reduce the entire surface to molten lava. Add to that the fact that the condensation of the ""vapor canopy"" would release enough heat to boil all of the water on earth. ",notsarc
"You completely miss the point here. A long time ago with the Native American creation stories some of them believed that the Earth was flat. It was just a belief, and teaching everyone that is similar to us teaching intelligent design, except at least they taught it as a parent and not as a public school.","Oh no, I completely hit the point and exposed it for what it is. Your continuing to compare the ID concept to a flat earth belief proves my point even more. That and the fact that you referred to the flying spaghetti monster seven times in your last post.",notsarc
LOL! And 'basically'.. banning firearms (as often proposed by many democRATS) is 'reasonable'? Get bent!,"Well, ""reasonable"" is clearly subjective... So the authors of the letter are practicly saying that any gun laws not interfering with the state militia would be permited according to the second amendment. But that gun laws obviously should be reasonable. But what reasonable is, is best left to the democratic will of the people. Or am I reading it wrong?",notsarc
You still haven't showed us where he is a self proclaimed Conservative Christian rather than just a conservative republican OP. Would you care to support that claim with actual evidence or is it your intent to once again just lump everyone on the Right into the same pot of Funamental Christianity so as to slander us all as a group ? Is that your idea of fair and honest debating ? Some might take lies about them as personal slanderous attacks on their character and respond in kind. I thought you believed in elevating the quality of debate to being intellectually honest ?,"In case you were wondering, no one here has missed the fact that you're trying to divert attention from the real issues by beating one minor issue into the ground.",notsarc
"LOL Kronus - my wife and I don't sit around the dinner table debating evolution either, she was shocked that people could be so intentionally ingnorant and zealous, supposedly in the name of Christianity.","Actually, my wife and I discuss evolution all the time. She's an evolutionary biologist. She did feel as if she had some duty to watch the show, just to stay on top of the sorts of things being said. She just has a low tolerance for willful stupidity. Which I totally understand. :)",notsarc
"Where'd you get the idea that Vitter was a Fundamental Christian? He's a Roman Catholic, just like Ted Kennedy. Does that make Ted a fundie, too?emoticonXConfused","No Ted Kennedy is not a fundie but Vitter is. For God sake the pope is a nazi and a fundie.Marlene Elwell, the nazi *itch, who put the evil mariage amendment on the michigan ballot is a Roman Catholic also. If you are a christian and you believe in the suppression of homosexuality then you are a fundie and a christianist.",notsarc
":It probably would have been better if Scalia had said to himself when the case was brought before the court, ""There certainly is no consensus about the meaning of the Second Amendment and I, as an amateur historian, am certainly not going to force my own personal views on others. I will let the people decide through their elected representatives how much gun control is necessary in their own communities."" Nice interpretation by Dennis Henigan of HCI. He would have loved that but pretending it hasn't been ruled as an individual right by the 82nd Congress, the DOJ in August 2004 with all the history and also by 35 Supreme Court rulings and TWO CENTURIES of lower court cases that fills a 660 pg. book with majority opinion, he is either deaf/blind or outright deceitful...I opt for the latter.He and they know full well that all the courts now are bound to consider any Second Amendment case as a civil rights issue thanks to this ruling.""letting people decide"" has already been done, once when the Constitution was ratified with the BOR and again when the XIVth Amendment was passed. He may as well say race issues will be decided by elected representatives the racial balance necessary in their own communities""He is completely dishonest and knows full well that this is a Republic based on the Law of the Land, The Constitution and not a democracy as he suggests. One may as well follow the Piper over the cliff like a herd of lemmings to not recognize this time worn tune played by the gun grabbers.","Even new Justice Sotomayor, who claimed she ruled by precedent will be bound by the Heller Decision if she remains true to her purported philosophy. The debate between Sui Juris and Res Judicia should no longer be an issue with the liberals on this RIGHT! It either applies to all or it applies to none which would result as Justice W.O. Douglas wrote: ""a revolution"". It is in the government's (federal especially) best interests to keep our soldiers employed in foreign countries. BTW, I think the court decision in Nunn vs. State of Georgia did the best summation of this right!",notsarc
"If abortion is made illegal I predict that you will see across the border abortion clinics, in canada and states that still premit abortion. Are we to fill the prisons with those seeking abortions in places where it is legal if they live in states that do not allow abortions? Prolifers better becare for what they wish for. Prolifers tend to be conservative and do not like taxes. They better get ready to pay, in taxes, for the extra prisons and social programs needed for all those abandoned children.","Your claim is not supported in the least. If we look to the landmark abortion case Roe v. Wade, we find that it was not women seeking abortions that were punished, but the people who procured the abortion that were. It would be the same if abortion were again made illegal. To prove this, we need only to look at a recent abortion regulatory statute: the Partial Birth Abortion Ban Act. Needless to say, there are far less doctors who perform abortions than there are women who seek them, and because it was not a problem executing abortion law prior to 1973, it likewise won't be a problem executing abortion law should abortion be made illegal again.",notsarc
There will be more guns on the street whether the Court hears the case or not or regardless of how the Court might rule: gun laws don't effect criminals.,If guns laws don't affect criminals then how do you explain the low rates of criminal gun use in nations like the UK?,notsarc
  tiahrt to holder: read the tiahrt amendment before drawing false conclusions  ,So it is claimed.   Tiahrt Amendment Facts | ProtectPolice.org   I've noticed a pattern. Pro-gun activists give lip service to the idea of enforcing the law and catching the bad guys while supporting legislation that actually makes it harder for law enforcement to do so. They send a mixed message. It's happened before such as when the NRA has lobbied Congress to reduce the budget of the ATF. How can reducing the budget of law enforcement help them do their job better? It gives us a clue to what the gun lobby's true motives are. Truly disturbing.,notsarc
I'm not clutching or crowing. I'm simply pleased everytime I hear that another atheist has changed his/her mind about the existence of a supreme being.,You were crowing a bit. What I don't understand is why. How could you possibly be pleased by some strangers religious views. Would you have been pleased if he switched to liking broccoli? (Or disliking as the case may be),notsarc
We thought it would take roughly a million years for bacteria to evolve enzymes capable of digesting nylon (because the compound is so different than any they were able to digest) but it took less than a century. .,"Were they able to show a previously non-existing code that mutated on a gene somewhere and created this new enzyme activity? It sounds to me that this ""new"" enzymatic activity came from non-coding dna switching on a gene to produce it. That is what one would expect to find. ...*Two new enzyme activities, 6-aminohexanoate cyclic dimer hydrolase and 6-aminohexanoate dimer hydrolase, were detected inthe adapted strains.*... ",notsarc
"You're so entrenched in your own world and nothing outside of it, you wouldn't know the ""truth"" if came into your face like a lemon meringue pie.","This is actually humorous coming from you who has absolutely no concept that you are a spiritual being, or the extra dimension of yourself which that reality means to you. In other words antonia, It is the epitome of self deceit to lie to oneself about who they are. And you define that darkness which is the great lie you represent so completely.",notsarc
Because they knew full well that the bulk of the confiscated weapons never came from the United States!,"And we know this how? You complain about the 90% figure being erroneous and then make an unsupported statement like this?Furthermore, if Mexico is making an earnest attempt to smash the cartels and we're financing it in part, wouldn't we want to help reduce the weapons traffic flowing south into the cartel's arsenals?",notsarc
"*Yes, evolution is a theory. Then again, what is God?","Well, it seems pretty evident that you have know idea of the meaning of the word theory when used in science.",notsarc
This is not evolution. It is not a mutation. This is adaptaion.,"Actually, it is a mutation. Just like the color of the fur is a mutation. Polar bear fur is not white, it is colorless. Moreover, it is hollow. That is another mutation. And Polar bears have longer legs than their closest relatives, the brown bears. They have smaller ears. None of the changes are caused by ""friction"".By the way, the webs between the toes of a Polar bear are very much like the webs between the toes of a duck.Adaptation is, by the way, evolution. I presume that is the word you meant to use. Adaptation is not adaption. You talk about the process as if it were adaption and then call it adaptation. In reality it is adaptation.",notsarc
"It means life is holistic, not reductionist. Life, as is the genome, is a system -- an irreducibly complex system -- not an assortment of pieces that just happen to be fitted together over time via random genetic changes culled by nonrandom death.","No it means that the genome operates in a more complex way than was previously believed. It does not mean that ""life is irreducibly complex"" since that term is not even sufficiently well defined to test the assertion. And given the scattering of information into many pieces I would say that more and more it looks like ""pieces that happen to be fitted together"". More and more like a complex kludge. Exactly what one might expect to find in an evolved system rather than a designed or deliberate or intentional one!",notsarc
"Ah so, the extremely biased right wing rag owned by cult leader Sun Myung Moon, founder of the Unification Church cult which believes that Moon is the Christ.","It's been reported in the Telegraph as well as several other news outlets. Want to slander them as well or do you want to try to disprove their story based on its content. I suggest the former, because the University has already confirmed the authenticity of the e-mails and documents. emoticonXRolleyes",notsarc
"Note also this false statement from a """"Survival of the fittest"" is a poor way to think about evolution. Darwin himself never used the phrase. What Darwin said is that heritable variations lead to differential reproductive success. This is not circular or tautologous. It is a prediction which can be, and has been, experimentally verified [Weiner 1994].""http://www.talkorigins.org/indexcc/CA/CA500.htmlThis is quite clearly wrong as Darwin did use it in the 6th ed of Species.","Well survival of the fittest was not Darwins term- although he may of used it it the later editions of the Origin. The phase was actually coined by Herbert Spencer in 1851.Weiner could be forgiven for his statement- if he had read the first edition of the Origin (regarded as being the best version as it contains no responses to critiscsms that were levelled at the preceeding editions) he would not have come across it under Darwins name.It is moot really, as natural selection is the term that is used in this context today.",notsarc
"the problem then is, how could the universe begin in the midst of absolutely nothing (no time, no matter, no space, no energy)? what could possibly trigger the universe's beginning? (and then of course, where did these triggering events come from?)you will end up at negative infinity at some point","I think the currently popular belief is that time itself is limited. Space, time, energy, matter and laws all came into existence together. Of course that's impossible for us to envisage....",notsarc
"I disagree with your decision. It would have been better if you sucked it up and kept the kid. Even if you ended up on the street at least you wouldn't have killed anyone. I dont mean to be judgemental, and I'm not calling you a bad person, but what you did was wrong.",You don't beleive that it is possible to do something wrong to prevent a larger number of wrongs in the future? Do you think the ends can ever justify the means?,notsarc
"I have refuted this before, look at other posts.",No you haven't. You expressed your opinion but refuted nothing.,notsarc
"It can certainly be a false theory, however, you can rationally show that it is or is not (to the degree determined by your evidence).","Again, it's not just 'evidence' but 'evidence constructed into a workable theory'.",notsarc
"I went about this wrong. I am meaning that it would take millions of years for wings to evolve. During these millions of years, they will be undeveloped, simply masses attached to the dinosaur, and totally useless. When they reach their fully evolved form, they may have been of use, but until then, they could serve no purpose, and help the dino in no way at all, serving only as excess weight, and larger profile, hindering survival by not allowing particularly good hiding or movement. During the actual period of the wings evolution, they would be totally useless.","And yet this is what they fossil record shows. There is alot of information floating around on the uses of feathers for insulation, hunting techniques, display etc before flight.Half a feather might not be as good for flight as a ""fully developed"" one, but dinosaurs had them and they probably were able to glide, albeit poorly, with them. Even less of a feather might shade a pool of water to allow them to spot small fish or for display to attract a potential mate. To say they were ""totally useless"", is simply false. Evolution works on adapting already functional structures for different functions.",notsarc
I've heard pro-gunners accuse Bellesiles of being a fraud over and over again. I went searching on the web for a more objective source of information about Bellesiles. And pro-gunners seem to be inconsistent because they still praise John Lott. Michael Bellesiles has posted his raw data online for those who claim he has fabricated data. http://www.bellesiles.com/,I don't see why it is so hard to accept he lied. He lost is award and lost his job over his data.,notsarc
"Isaac Newton sought out the hand of God, through science. He is a prime example of what I mean.",Do you mean someone who was wrong? I asked you before to give an example of where Newton found empirical evidence of God. You failed to do so. I suspect that you can't.,notsarc
"since evolutionism and creationism are both attempting to answer the same question, (i.e., how come existence?) they are mutally exclusive, and if one is true, it automatically falsifies the other. this means that if evolutionism is accepted as true, then logically creationism, and by extension the entire bible, is false. the notion that the bible is completely and uncompromisingly true is paramount to christianity.with all that in consideration, it should be no surprise that christians will do everything possible to show evolution as false","I see a subtle distinction here. Creationism is concerned with the spiritual origins of people. ""Evolutionism"" is entirely concerned with explaining the nature and history of the physical world. The conflict of opinion arises out of the importance of the detail- can Genesis be accepted as a parable which contains a fundemental truth or must it be taken as a historical account?",notsarc
"What are you talking about ample time? I starting following this tread last afternoon? What is your point?1) Did the NRA and KKK ever burn a cross together?2) Does Lockheed Martin in Colorado build nukes, missiles, and bombs?3) Did Chuck Heston ever say ""From my cold dead hands in Denver""?4) How many edits does it take to make a point? If it is a documentry then why minipulate a speech?1) That is a cartoon? Do you believe in cartoons? My nephew believes that things he sees in Bugs Bunny is real. Do you? Moore manufactured a monster from the NRA.You were manipulated.","You answered the first one already... it is a 'cartoon'. It showed that just as one was out-lawed, the other was born. You decide what to believe from this.By the way...""Lockheed Martin is a global leader in the design, development and production of missiles and missile defense solutions for the United States and its allies around the world. The goal: Defend against attacks by ballistic missiles, cruise missiles and other airborne threats.""http://www.lockheedmartin.com/wms/fi...=0&ti=0&sc=400",notsarc
"It gets worse. I went to a presentation of Creation Science once and this 80 year old ""archaeologist"" told me that before the flood, the atmospheric pressure of the planet was double what it is now and that the oxygen content was higher.",Oh never mind that such a condition would be toxic...not to mention that no ice cores support such magical ideas.,notsarc
Stop moving the goal posts. My point was that the Supreme Court has been wrong before so assuming that the Supreme Court is always correct about an issue is unjustified.,"I'm not moving the goal posts, this is just your attempt at intellectual dishonesty. Heller was about an individual right protected in the Constitution, Dred Scott wasn't. Therefore these two cases aren't comparable anymore than cotton candy and scrap metal.",notsarc
"First of all, we are supposed to be introducing ourselves, not starting up a topic. But let me kill two birds with one stone here.Hi everyone, I'm new here. And I love to debate. I got kicked out of one debate, because I won the debate on linguistics, and the girl got mad, because she lost, and banned me from the froum. Hopefully no one here is as immature as that. But anyway, thats my story, I'm glad to be here. And I'm ready to debate. And here is my first victim.I'm against gay marriages. Why?! Because in order to mantain a healthy environment for children.(which they always seem to want to adopt) there has to be a healthy relationship. Now a child grows up, and sees two men/women dating eachother. That can confuse the child as to whether they should also be gay. It is not only harmful to the family environment, but also to society. And don't hand me that,"" My uncle is gay."" Stuff. I had(he passed away) a gay uncle, have three gay cousins, and a gay aunt. Not my whole family is not gay, but it seems like I have quite a few in my family. Now I don't support what they do. Even though I love them because they are my family, I would not support them if they were to marry.","And what evidence do you have that having two gay parents would confuse a child about weahter they should be gay? Did you know that the same percentage of children that were brought up by gay couples turn out to be gay as children who are brought up by straight couples? I would say that destroys your conception that the kid would be confused.I know a number of people who were brought up by commited gay couples (admittedly not many), and not one of the ones I know turned out to be gay.",notsarc
